time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,I,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s)
27.268,0.1788,-1.1336,-0.1813,0.5165,-17.9826,-1.638,0.4623,1.6416,0.6029,849.1152,0.96,38.7,70.62,0,128.452,77.338,-135.398,49.17433152,-121.6778092,0
27.272,0.1788,-1.1336,-0.1813,0.5165,-17.9826,-1.638,0.3451,1.7268,0.5401,849.1152,0.96,38.7,70.62,0,128.452,77.338,-135.398,49.17433152,-121.6778092,0
27.277,0.1788,-1.1336,-0.1813,0.5165,-17.9826,-1.638,0.3451,1.7268,0.5401,849.1311,0.96,38.7,70.62,0,128.452,77.338,-135.398,49.17433152,-121.6778092,0
27.28,0.1788,-1.1336,-0.1813,0.5165,-17.9826,-1.638,0.3451,1.7268,0.5401,849.1311,0.96,38.7,70.62,0,128.452,77.338,-135.398,49.17433152,-121.6778092,0
27.283,0.1788,-1.1336,-0.1813,1.3004,-20.7671,-3.4201,0.3451,1.7268,0.5401,849.1311,0.96,38.7,70.62,0,128.452,77.338,-135.398,49.17433152,-121.6778092,0
27.318,0.1158,-1.1175,-0.1017,1.3004,-20.7671,-3.4201,0.3451,1.7268,0.5401,849.1311,0.96,38.7,70.62,0,126.793,82.148,-131.288,49.17433152,-121.6778092,0
27.322,0.1158,-1.1175,-0.1017,1.3004,-20.7671,-3.4201,0.3451,1.7268,0.5401,849.1311,1.38,38.76,71.64,0,126.5,82.148,-131.288,49.17433152,-121.6778092,0
27.325,0.1158,-1.1175,-0.1017,1.3004,-20.7671,-3.4201,0.0937,1.4743,0.6519,849.1311,1.38,38.76,71.64,0,126.5,82.148,-131.288,49.17433152,-121.6778092,0
27.338,0.1158,-1.1175,-0.1017,0.9109,-20.6545,-2.4019,0.0937,1.4743,0.6519,849.1311,1.38,38.76,71.64,0,126.5,82.148,-131.288,49.17433152,-121.6778092,0
27.378,-0.0274,-1.0374,-0.0343,0.9109,-20.6545,-2.4019,0.0937,1.4743,0.6519,849.1311,1.38,38.76,71.64,0,-141.656,87.58,141.39,49.17433152,-121.6778092,0
27.388,-0.0274,-1.0374,-0.0343,0.9109,-20.6545,-2.4019,0.0937,1.4743,0.6519,849.1311,1.98,38.82,72.78,0,-142.131,87.58,141.39,49.17433152,-121.6778092,0
27.391,-0.0274,-1.0374,-0.0343,0.9109,-20.6545,-2.4019,0.0586,1.3689,0.784,849.1311,1.98,38.82,72.78,0,-142.131,87.58,141.39,49.17433152,-121.6778092,0
27.401,-0.0274,-1.0374,-0.0343,-0.7458,-19.8877,-1.5351,0.0586,1.3689,0.784,849.1311,1.98,38.82,72.78,0,-142.131,87.58,141.39,49.17433152,-121.6778092,0
27.441,-0.1178,-1.0818,-0.0269,-0.7458,-19.8877,-1.5351,0.0586,1.3689,0.784,849.1311,1.98,38.82,72.78,0,-101.026,83.629,102.884,49.17433152,-121.6778092,0
27.448,-0.1178,-1.0818,-0.0269,-0.7458,-19.8877,-1.5351,0.0586,1.3689,0.784,849.1311,2.76,38.88,73.98,0,-101.658,83.629,102.884,49.17433152,-121.6778092,0
27.456,-0.1178,-1.0818,-0.0269,-0.7458,-19.8877,-1.5351,-0.033,1.7204,0.6541,849.1311,2.76,38.88,73.98,0,-101.658,83.629,102.884,49.17433152,-121.6778092,0
27.46,-0.1178,-1.0818,-0.0269,-0.7458,-19.8877,-1.5351,-0.033,1.7204,0.6541,849.1558,2.76,38.88,73.98,0,-101.658,83.629,102.884,49.17433152,-121.6778092,0
27.465,-0.1178,-1.0818,-0.0269,-0.7458,-19.8877,-1.5351,-0.033,1.7204,0.6541,849.1558,2.76,38.88,73.98,0,-101.658,83.629,102.884,49.17433152,-121.6778092,0
27.47,-0.1178,-1.0818,-0.0269,-1.9423,-20.3199,-1.3189,-0.033,1.7204,0.6541,849.1558,2.76,38.88,73.98,0,-101.658,83.629,102.884,49.17433152,-121.6778092,0
27.5,-0.0635,-1.0012,-0.0054,-1.9423,-20.3199,-1.3189,-0.033,1.7204,0.6541,849.1558,2.76,38.88,73.98,0,-95.109,86.357,94.891,49.17433152,-121.6778092,0
27.505,-0.0635,-1.0012,-0.0054,-1.9423,-20.3199,-1.3189,-0.033,1.7204,0.6541,849.1558,3.66,38.88,75.36,0,-95.789,86.357,94.891,49.17433152,-121.6778092,0
27.51,-0.0635,-1.0012,-0.0054,-1.9423,-20.3199,-1.3189,-0.1736,2.0794,0.5891,849.1558,3.66,38.88,75.36,0,-95.789,86.357,94.891,49.17433152,-121.6778092,0
27.52,-0.0635,-1.0012,-0.0054,-1.611,-19.4761,-1.3947,-0.1736,2.0794,0.5891,849.1558,3.66,38.88,75.36,0,-95.789,86.357,94.891,49.17433152,-121.6778092,0
27.559,0.1466,-0.9724,0.0122,-1.611,-19.4761,-1.3947,-0.1736,2.0794,0.5891,849.1558,3.66,38.88,75.36,0,78.235,81.399,-85.26,49.17433152,-121.6778092,0
27.562,0.1466,-0.9724,0.0122,-1.611,-19.4761,-1.3947,-0.1736,2.0794,0.5891,849.1558,4.62,38.94,76.86,0,77.672,81.399,-85.26,49.17433152,-121.6778092,0
27.566,0.1466,-0.9724,0.0122,-1.611,-19.4761,-1.3947,-0.1246,2.2115,0.5742,849.1558,4.62,38.94,76.86,0,77.672,81.399,-85.26,49.17433152,-121.6778092,0
27.578,0.1466,-0.9724,0.0122,0.1567,-19.1029,-1.5789,-0.1246,2.2115,0.5742,849.1558,4.62,38.94,76.86,0,77.672,81.399,-85.26,49.17433152,-121.6778092,0
27.622,0.2775,-1.0843,-0.0846,0.1567,-19.1029,-1.5789,-0.1246,2.2115,0.5742,849.1558,4.62,38.94,76.86,0,95.579,75.02,-106.951,49.17433152,-121.6778092,0
27.631,0.2775,-1.0843,-0.0846,0.1567,-19.1029,-1.5789,-0.1246,2.2115,0.5742,849.1558,5.64,38.94,78.48,0,95.085,75.02,-106.951,49.17433152,-121.6778092,0
27.637,0.2775,-1.0843,-0.0846,0.1567,-19.1029,-1.5789,0.0085,2.0869,0.5358,849.1558,5.64,38.94,78.48,0,95.085,75.02,-106.951,49.17433152,-121.6778092,0
27.643,0.2775,-1.0843,-0.0846,0.1567,-19.1029,-1.5789,0.0085,2.0869,0.5358,849.1453,5.64,38.94,78.48,0,95.085,75.02,-106.951,49.17433152,-121.6778092,0
27.649,0.2775,-1.0843,-0.0846,0.1567,-19.1029,-1.5789,0.0085,2.0869,0.5358,849.1453,5.64,38.94,78.48,0,95.085,75.02,-106.951,49.17433152,-121.6778092,0
27.654,0.2775,-1.0843,-0.0846,1.0711,-20.093,-2.7858,0.0085,2.0869,0.5358,849.1453,5.64,38.94,78.48,0,95.085,75.02,-106.951,49.17433152,-121.6778092,0
27.678,0.0958,-1.033,-0.0865,1.0711,-20.093,-2.7858,0.0085,2.0869,0.5358,849.1453,5.64,38.94,78.48,0,124.885,82.877,-132.104,49.17433152,-121.6778092,0
27.681,0.0958,-1.033,-0.0865,1.0711,-20.093,-2.7858,0.0085,2.0869,0.5358,849.1453,6.66,38.82,80.28,0,124.311,82.877,-132.104,49.17433152,-121.6778092,0
27.686,0.0958,-1.033,-0.0865,1.0711,-20.093,-2.7858,-0.0021,1.7822,0.5816,849.1453,6.66,38.82,80.28,0,124.311,82.877,-132.104,49.17433152,-121.6778092,0
27.698,0.0958,-1.033,-0.0865,-1.0191,-19.4709,-3.0751,-0.0021,1.7822,0.5816,849.1453,6.66,38.82,80.28,0,124.311,82.877,-132.104,49.17433152,-121.6778092,0
27.738,-0.0371,-1.0134,-0.0372,-1.0191,-19.4709,-3.0751,-0.0021,1.7822,0.5816,849.1453,6.66,38.82,80.28,0,-138.809,87.031,135.047,49.17433152,-121.6778092,0
27.741,-0.0371,-1.0134,-0.0372,-1.0191,-19.4709,-3.0751,-0.0021,1.7822,0.5816,849.1453,7.74,38.7,82.26,0,-139.481,87.031,135.047,49.17433152,-121.6778092,0
27.747,-0.0371,-1.0134,-0.0372,-1.0191,-19.4709,-3.0751,0.1214,1.8706,0.5369,849.1453,7.74,38.7,82.26,0,-139.481,87.031,135.047,49.17433152,-121.6778092,0
27.755,-0.0371,-1.0134,-0.0372,-2.479,-19.167,-2.8956,0.1214,1.8706,0.5369,849.1453,7.74,38.7,82.26,0,-139.481,87.031,135.047,49.17433152,-121.6778092,0
27.8,0.127,-0.8346,-0.0377,-2.479,-19.167,-2.8956,0.1214,1.8706,0.5369,849.1453,7.74,38.7,82.26,0,96.828,80.978,-106.522,49.17433152,-121.6778092,0
27.806,0.127,-0.8346,-0.0377,-2.479,-19.167,-2.8956,0.1214,1.8706,0.5369,849.1453,8.76,38.52,84.42,0,96.413,80.978,-106.522,49.17433152,-121.6778092,0
27.808,0.127,-0.8346,-0.0377,-2.479,-19.167,-2.8956,0.327,1.9281,0.588,849.1453,8.76,38.52,84.42,0,96.413,80.978,-106.522,49.17433152,-121.6778092,0
27.809,0.127,-0.8346,-0.0377,-2.479,-19.167,-2.8956,0.327,1.9281,0.588,849.1094,8.76,38.52,84.42,0,96.413,80.978,-106.522,49.17433152,-121.6778092,0
27.811,0.127,-0.8346,-0.0377,-2.479,-19.167,-2.8956,0.327,1.9281,0.588,849.1094,8.76,38.52,84.42,0,96.413,80.978,-106.522,49.17433152,-121.6778092,0
27.815,0.127,-0.8346,-0.0377,-1.0853,-17.2904,-3.1489,0.327,1.9281,0.588,849.1094,8.76,38.52,84.42,0,96.413,80.978,-106.522,49.17433152,-121.6778092,0
27.856,0.0469,-1.1038,-0.3582,-1.0853,-17.2904,-3.1489,0.327,1.9281,0.588,849.1094,8.76,38.52,84.42,0,163.538,71.877,-172.54,49.17433152,-121.6778092,0
27.858,0.0469,-1.1038,-0.3582,-1.0853,-17.2904,-3.1489,0.327,1.9281,0.588,849.1094,9.78,38.22,86.46,0,162.987,71.877,-172.54,49.17433152,-121.6778092,0
27.86,0.0469,-1.1038,-0.3582,-1.0853,-17.2904,-3.1489,0.6296,1.5723,0.4368,849.1094,9.78,38.22,86.46,0,162.987,71.877,-172.54,49.17433152,-121.6778092,0
27.876,0.0469,-1.1038,-0.3582,-1.1501,-20.1081,-6.2059,0.6296,1.5723,0.4368,849.1094,9.78,38.22,86.46,0,162.987,71.877,-172.54,49.17433152,-121.6778092,0
27.919,-0.238,-1.6574,-0.6362,-1.1501,-20.1081,-6.2059,0.6296,1.5723,0.4368,849.1094,9.78,38.22,86.46,0,-161.627,67.714,159.494,49.17433152,-121.6778092,0
27.925,-0.238,-1.6574,-0.6362,-1.1501,-20.1081,-6.2059,0.6296,1.5723,0.4368,849.1094,10.8,37.98,88.5,0,-162.389,67.714,159.494,49.17433152,-121.6778092,0
27.934,-0.238,-1.6574,-0.6362,-1.1501,-20.1081,-6.2059,0.3654,1.1388,0.5273,849.1094,10.8,37.98,88.5,0,-162.389,67.714,159.494,49.17433152,-121.6778092,0
27.937,-0.238,-1.6574,-0.6362,-4.0407,-25.5551,-8.7908,0.3654,1.1388,0.5273,849.1094,10.8,37.98,88.5,0,-162.389,67.714,159.494,49.17433152,-121.6778092,0
27.975,-0.3479,-1.2201,-0.2019,-4.0407,-25.5551,-8.7908,0.3654,1.1388,0.5273,849.1094,10.8,37.98,88.5,0,-118.838,71.755,120.124,49.17433152,-121.6778092,0
27.977,-0.3479,-1.2201,-0.2019,-4.0407,-25.5551,-8.7908,0.3654,1.1388,0.5273,849.1094,11.76,37.62,90.42,0,-119.543,71.755,120.124,49.17433152,-121.6778092,0
27.978,-0.3479,-1.2201,-0.2019,-4.0407,-25.5551,-8.7908,-0.1971,0.9215,0.4804,849.1094,11.76,37.62,90.42,0,-119.543,71.755,120.124,49.17433152,-121.6778092,0
27.98,-0.3479,-1.2201,-0.2019,-4.0407,-25.5551,-8.7908,-0.1971,0.9215,0.4804,849.1333,11.76,37.62,90.42,0,-119.543,71.755,120.124,49.17433152,-121.6778092,0
27.983,-0.3479,-1.2201,-0.2019,-4.0407,-25.5551,-8.7908,-0.1971,0.9215,0.4804,849.1333,11.76,37.62,90.42,0,-119.543,71.755,120.124,49.17433152,-121.6778092,0
27.995,-0.3479,-1.2201,-0.2019,-5.3855,-21.2497,-4.4103,-0.1971,0.9215,0.4804,849.1333,11.76,37.62,90.42,0,-119.543,71.755,120.124,49.17433152,-121.6778092,0
28.035,-0.4305,-0.7745,-0.0836,-5.3855,-21.2497,-4.4103,-0.1971,0.9215,0.4804,849.1333,11.76,37.62,90.42,0,-94.306,60.482,100.992,49.17433152,-121.6778092,0
28.037,-0.4305,-0.7745,-0.0836,-5.3855,-21.2497,-4.4103,-0.1971,0.9215,0.4804,849.1333,12.66,37.26,92.28,0,-95.035,60.482,100.992,49.17433152,-121.6778092,0
28.038,-0.4305,-0.7745,-0.0836,-5.3855,-21.2497,-4.4103,-0.1044,1.338,0.2354,849.1333,12.66,37.26,92.28,0,-95.035,60.482,100.992,49.17433152,-121.6778092,0
28.057,-0.4305,-0.7745,-0.0836,-6.6871,-16.7939,-3.1366,-0.1044,1.338,0.2354,849.1333,12.66,37.26,92.28,0,-95.035,60.482,100.992,49.17433152,-121.6778092,0
28.099,-0.1539,-0.5493,0.0063,-6.6871,-16.7939,-3.1366,-0.1044,1.338,0.2354,849.1333,12.66,37.26,92.28,0,-89.067,74.334,87.659,49.17433152,-121.6778092,0
28.105,-0.1539,-0.5493,0.0063,-6.6871,-16.7939,-3.1366,-0.1044,1.338,0.2354,849.1333,13.44,36.9,94.08,0,-89.555,74.334,87.659,49.17433152,-121.6778092,0
28.11,-0.1539,-0.5493,0.0063,-6.6871,-16.7939,-3.1366,0.033,1.8163,-0.1491,849.1333,13.44,36.9,94.08,0,-89.555,74.334,87.659,49.17433152,-121.6778092,0
28.125,-0.1539,-0.5493,0.0063,-3.613,-14.5871,-2.588,0.033,1.8163,-0.1491,849.1333,13.44,36.9,94.08,0,-89.555,74.334,87.659,49.17433152,-121.6778092,0
28.156,0.0635,-0.4208,-0.004,-3.613,-14.5871,-2.588,0.033,1.8163,-0.1491,849.1333,13.44,36.9,94.08,0,82.199,81.399,-93.576,49.17433152,-121.6778092,0
28.158,0.0635,-0.4208,-0.004,-3.613,-14.5871,-2.588,0.033,1.8163,-0.1491,849.1333,14.04,36.54,95.94,0,82.103,81.399,-93.576,49.17433152,-121.6778092,0
28.159,0.0635,-0.4208,-0.004,-3.613,-14.5871,-2.588,0.1832,1.8472,-0.3856,849.1333,14.04,36.54,95.94,0,82.103,81.399,-93.576,49.17433152,-121.6778092,0
28.161,0.0635,-0.4208,-0.004,-3.613,-14.5871,-2.588,0.1832,1.8472,-0.3856,848.8796,14.04,36.54,95.94,0,82.103,81.399,-93.576,49.17433152,-121.6778092,0
28.163,0.0635,-0.4208,-0.004,-3.613,-14.5871,-2.588,0.1832,1.8472,-0.3856,848.8796,14.04,36.54,95.94,0,82.103,81.399,-93.576,49.17433152,-121.6778092,0
28.175,0.0635,-0.4208,-0.004,-1.0349,-13.3551,-2.9024,0.1832,1.8472,-0.3856,848.8796,14.04,36.54,95.94,0,82.103,81.399,-93.576,49.17433152,-121.6778092,0
28.216,0.0445,-0.7305,-0.1369,-1.0349,-13.3551,-2.9024,0.1832,1.8472,-0.3856,848.8796,14.04,36.54,95.94,0,151.2,78.856,-162.003,49.17433152,-121.6778092,0
28.228,0.0445,-0.7305,-0.1369,-1.0349,-13.3551,-2.9024,0.1832,1.8472,-0.3856,848.8796,14.34,36.18,97.8,0,151.245,78.856,-162.003,49.17433152,-121.6778092,0
28.235,0.0445,-0.7305,-0.1369,-1.0349,-13.3551,-2.9024,0.5422,1.4615,-0.3015,848.8796,14.34,36.18,97.8,0,151.245,78.856,-162.003,49.17433152,-121.6778092,0
28.239,0.0445,-0.7305,-0.1369,-0.4794,-16.5708,-3.9404,0.5422,1.4615,-0.3015,848.8796,14.34,36.18,97.8,0,151.245,78.856,-162.003,49.17433152,-121.6778092,0
28.279,-0.0381,-1.4161,-0.2023,-0.4794,-16.5708,-3.9404,0.5422,1.4615,-0.3015,848.8796,14.34,36.18,97.8,0,-177.519,81.727,169.333,49.17433152,-121.6778092,0
28.284,-0.0381,-1.4161,-0.2023,-0.4794,-16.5708,-3.9404,0.5422,1.4615,-0.3015,848.8796,14.22,35.88,99.84,0,-177.271,81.727,169.333,49.17433152,-121.6778092,0
28.288,-0.0381,-1.4161,-0.2023,-0.4794,-16.5708,-3.9404,0.3995,1.2314,-0.0501,848.8796,14.22,35.88,99.84,0,-177.271,81.727,169.333,49.17433152,-121.6778092,0
28.304,-0.0381,-1.4161,-0.2023,-0.912,-23.441,-4.0847,0.3995,1.2314,-0.0501,848.8796,14.22,35.88,99.84,0,-177.271,81.727,169.333,49.17433152,-121.6778092,0
28.336,0.0205,-1.1117,-0.1188,-0.912,-23.441,-4.0847,0.3995,1.2314,-0.0501,848.8796,14.22,35.88,99.84,0,161.286,83.811,-170.199,49.17433152,-121.6778092,0
28.337,0.0205,-1.1117,-0.1188,-0.912,-23.441,-4.0847,0.3995,1.2314,-0.0501,848.8796,13.8,35.58,101.76,0,161.704,83.811,-170.199,49.17433152,-121.6778092,0
28.339,0.0205,-1.1117,-0.1188,-0.912,-23.441,-4.0847,-0.0788,1.4605,0.1001,848.8796,13.8,35.58,101.76,0,161.704,83.811,-170.199,49.17433152,-121.6778092,0
28.341,0.0205,-1.1117,-0.1188,-0.912,-23.441,-4.0847,-0.0788,1.4605,0.1001,849.0376,13.8,35.58,101.76,0,161.704,83.811,-170.199,49.17433152,-121.6778092,0
28.342,0.0205,-1.1117,-0.1188,-0.912,-23.441,-4.0847,-0.0788,1.4605,0.1001,849.0376,13.8,35.58,101.76,0,161.704,83.811,-170.199,49.17433152,-121.6778092,0
28.354,0.0205,-1.1117,-0.1188,-0.1909,-20.4931,-3.1335,-0.0788,1.4605,0.1001,849.0376,13.8,35.58,101.76,0,161.704,83.811,-170.199,49.17433152,-121.6778092,0
28.398,0.2331,-0.8502,0.0092,-0.1909,-20.4931,-3.1335,-0.0788,1.4605,0.1001,849.0376,13.8,35.58,101.76,0,75.269,74.659,-87.734,49.17433152,-121.6778092,0
28.402,0.2331,-0.8502,0.0092,-0.1909,-20.4931,-3.1335,-0.0788,1.4605,0.1001,849.0376,13.08,35.34,103.74,0,75.899,74.659,-87.734,49.17433152,-121.6778092,0
28.409,0.2331,-0.8502,0.0092,-0.1909,-20.4931,-3.1335,0.0341,1.5329,-0.1566,849.0376,13.08,35.34,103.74,0,75.899,74.659,-87.734,49.17433152,-121.6778092,0
28.426,0.2331,-0.8502,0.0092,2.6219,-17.9969,-1.539,0.0341,1.5329,-0.1566,849.0376,13.08,35.34,103.74,0,75.899,74.659,-87.734,49.17433152,-121.6778092,0
28.454,0.065,-1.1156,-0.1955,2.6219,-17.9969,-1.539,0.0341,1.5329,-0.1566,849.0376,13.08,35.34,103.74,0,152.399,79.536,-161.613,49.17433152,-121.6778092,0
28.456,0.065,-1.1156,-0.1955,2.6219,-17.9969,-1.539,0.0341,1.5329,-0.1566,849.0376,12,35.1,105.6,0,153.19,79.536,-161.613,49.17433152,-121.6778092,0
28.458,0.065,-1.1156,-0.1955,2.6219,-17.9969,-1.539,0.3174,1.3944,-0.4687,849.0376,12,35.1,105.6,0,153.19,79.536,-161.613,49.17433152,-121.6778092,0
28.476,0.065,-1.1156,-0.1955,1.5843,-20.6159,-3.143,0.3174,1.3944,-0.4687,849.0376,12,35.1,105.6,0,153.19,79.536,-161.613,49.17433152,-121.6778092,0
28.517,0.13,-1.5846,-0.3304,1.5843,-20.6159,-3.143,0.3174,1.3944,-0.4687,849.0376,12,35.1,105.6,0,149.304,77.372,-158.524,49.17433152,-121.6778092,0
28.52,0.13,-1.5846,-0.3304,1.5843,-20.6159,-3.143,0.3174,1.3944,-0.4687,849.0376,10.68,34.92,107.34,0,150.215,77.372,-158.524,49.17433152,-121.6778092,0
28.525,0.13,-1.5846,-0.3304,1.5843,-20.6159,-3.143,-0.0394,1.7268,-0.4932,849.0376,10.68,34.92,107.34,0,150.215,77.372,-158.524,49.17433152,-121.6778092,0
28.529,0.13,-1.5846,-0.3304,1.5843,-20.6159,-3.143,-0.0394,1.7268,-0.4932,849.1084,10.68,34.92,107.34,0,150.215,77.372,-158.524,49.17433152,-121.6778092,0
28.533,0.13,-1.5846,-0.3304,1.5843,-20.6159,-3.143,-0.0394,1.7268,-0.4932,849.1084,10.68,34.92,107.34,0,150.215,77.372,-158.524,49.17433152,-121.6778092,0
28.536,0.13,-1.5846,-0.3304,2.6444,-25.1902,-4.2173,-0.0394,1.7268,-0.4932,849.1084,10.68,34.92,107.34,0,150.215,77.372,-158.524,49.17433152,-121.6778092,0
28.575,-0.1212,-0.733,-0.2932,2.6444,-25.1902,-4.2173,-0.0394,1.7268,-0.4932,849.1084,10.68,34.92,107.34,0,-158.959,66.594,157.547,49.17433152,-121.6778092,0
28.578,-0.1212,-0.733,-0.2932,2.6444,-25.1902,-4.2173,-0.0394,1.7268,-0.4932,849.1084,9.12,34.86,109.02,0,-157.908,66.594,157.547,49.17433152,-121.6778092,0
28.581,-0.1212,-0.733,-0.2932,2.6444,-25.1902,-4.2173,-0.6498,1.4264,-0.0437,849.1084,9.12,34.86,109.02,0,-157.908,66.594,157.547,49.17433152,-121.6778092,0
28.596,-0.1212,-0.733,-0.2932,-0.009,-16.8018,-4.3783,-0.6498,1.4264,-0.0437,849.1084,9.12,34.86,109.02,0,-157.908,66.594,157.547,49.17433152,-121.6778092,0
28.638,0.0244,-0.8385,-0.1286,-0.009,-16.8018,-4.3783,-0.6498,1.4264,-0.0437,849.1084,9.12,34.86,109.02,0,163.47,81.13,-169.241,49.17433152,-121.6778092,0
28.646,0.0244,-0.8385,-0.1286,-0.009,-16.8018,-4.3783,-0.6498,1.4264,-0.0437,849.1084,7.38,34.86,110.46,0,164.497,81.13,-169.241,49.17433152,-121.6778092,0
28.651,0.0244,-0.8385,-0.1286,-0.009,-16.8018,-4.3783,-0.4463,1.7683,0.13,849.1084,7.38,34.86,110.46,0,164.497,81.13,-169.241,49.17433152,-121.6778092,0
28.661,0.0244,-0.8385,-0.1286,1.2339,-17.8038,-3.0719,-0.4463,1.7683,0.13,849.1084,7.38,34.86,110.46,0,164.497,81.13,-169.241,49.17433152,-121.6778092,0
28.701,0.0982,-0.9656,-0.1159,1.2339,-17.8038,-3.0719,-0.4463,1.7683,0.13,849.1084,7.38,34.86,110.46,0,133.494,81.06,-139.714,49.17433152,-121.6778092,0
28.715,0.0982,-0.9656,-0.1159,1.2339,-17.8038,-3.0719,-0.4463,1.7683,0.13,849.1084,5.4,34.86,111.78,0,134.611,81.06,-139.714,49.17433152,-121.6778092,0
28.717,0.0982,-0.9656,-0.1159,1.2339,-17.8038,-3.0719,-0.2684,2.0102,0.1971,849.1084,5.4,34.86,111.78,0,134.611,81.06,-139.714,49.17433152,-121.6778092,0
28.718,0.0982,-0.9656,-0.1159,1.2339,-17.8038,-3.0719,-0.2684,2.0102,0.1971,849.0903,5.4,34.86,111.78,0,134.611,81.06,-139.714,49.17433152,-121.6778092,0
28.72,0.0982,-0.9656,-0.1159,1.2339,-17.8038,-3.0719,-0.2684,2.0102,0.1971,849.0903,5.4,34.86,111.78,0,134.611,81.06,-139.714,49.17433152,-121.6778092,0
28.726,0.0982,-0.9656,-0.1159,2.1153,-19.0098,-3.0562,-0.2684,2.0102,0.1971,849.0903,5.4,34.86,111.78,0,134.611,81.06,-139.714,49.17433152,-121.6778092,0
28.753,0.1837,-0.97,-0.0387,2.1153,-19.0098,-3.0562,-0.2684,2.0102,0.1971,849.0903,5.4,34.86,111.78,0,95.576,79.045,-101.884,49.17433152,-121.6778092,0
28.755,0.1837,-0.97,-0.0387,2.1153,-19.0098,-3.0562,-0.2684,2.0102,0.1971,849.0903,3.24,34.92,112.92,0,96.711,79.045,-101.884,49.17433152,-121.6778092,0
28.756,0.1837,-0.97,-0.0387,2.1153,-19.0098,-3.0562,-0.3302,2.1071,0.4037,849.0903,3.24,34.92,112.92,0,96.711,79.045,-101.884,49.17433152,-121.6778092,0
28.774,0.1837,-0.97,-0.0387,2.9674,-19.0289,-2.4075,-0.3302,2.1071,0.4037,849.0903,3.24,34.92,112.92,0,96.711,79.045,-101.884,49.17433152,-121.6778092,0
28.817,0.2487,-0.8586,0.0493,2.9674,-19.0289,-2.4075,-0.3302,2.1071,0.4037,849.0903,3.24,34.92,112.92,0,72.848,73.548,-78.79,49.17433152,-121.6778092,0
28.829,0.2487,-0.8586,0.0493,2.9674,-19.0289,-2.4075,-0.3302,2.1071,0.4037,849.0903,0.96,35.04,113.94,0,73.964,73.548,-78.79,49.17433152,-121.6778092,0
28.836,0.2487,-0.8586,0.0493,2.9674,-19.0289,-2.4075,-0.3611,2.1316,0.6477,849.0903,0.96,35.04,113.94,0,73.964,73.548,-78.79,49.17433152,-121.6778092,0
28.837,0.2487,-0.8586,0.0493,3.4473,-17.9015,-1.7827,-0.3611,2.1316,0.6477,849.0903,0.96,35.04,113.94,0,73.964,73.548,-78.79,49.17433152,-121.6778092,0
28.874,0.3117,-0.7559,0.2208,3.4473,-17.9015,-1.7827,-0.3611,2.1316,0.6477,849.0903,0.96,35.04,113.94,0,50.838,63.191,-54.691,49.17433152,-121.6778092,0
28.876,0.3117,-0.7559,0.2208,3.4473,-17.9015,-1.7827,-0.3611,2.1316,0.6477,849.0903,-1.5,35.22,114.84,0,51.948,63.191,-54.691,49.17433152,-121.6778092,0
28.877,0.3117,-0.7559,0.2208,3.4473,-17.9015,-1.7827,-0.0043,2.0421,0.7659,849.0903,-1.5,35.22,114.84,0,51.948,63.191,-54.691,49.17433152,-121.6778092,0
28.879,0.3117,-0.7559,0.2208,3.4473,-17.9015,-1.7827,-0.0043,2.0421,0.7659,849.1021,-1.5,35.22,114.84,0,51.948,63.191,-54.691,49.17433152,-121.6778092,0
28.881,0.3117,-0.7559,0.2208,3.4473,-17.9015,-1.7827,-0.0043,2.0421,0.7659,849.1021,-1.5,35.22,114.84,0,51.948,63.191,-54.691,49.17433152,-121.6778092,0
28.893,0.3117,-0.7559,0.2208,3.7832,-16.8742,-0.293,-0.0043,2.0421,0.7659,849.1021,-1.5,35.22,114.84,0,51.948,63.191,-54.691,49.17433152,-121.6778092,0
28.935,0.3088,-0.5918,0.2482,3.7832,-16.8742,-0.293,-0.0043,2.0421,0.7659,849.1021,-1.5,35.22,114.84,0,49.085,56.2,-51.215,49.17433152,-121.6778092,0
28.937,0.3088,-0.5918,0.2482,3.7832,-16.8742,-0.293,-0.0043,2.0421,0.7659,849.1021,-3.96,35.4,115.62,0,50.143,56.2,-51.215,49.17433152,-121.6778092,0
28.939,0.3088,-0.5918,0.2482,3.7832,-16.8742,-0.293,0.6125,1.8823,0.8842,849.1021,-3.96,35.4,115.62,0,50.143,56.2,-51.215,49.17433152,-121.6778092,0
28.955,0.3088,-0.5918,0.2482,3.3338,-15.2906,-0.0159,0.6125,1.8823,0.8842,849.1021,-3.96,35.4,115.62,0,50.143,56.2,-51.215,49.17433152,-121.6778092,0
28.993,0.3948,-0.9377,0.234,3.3338,-15.2906,-0.0159,0.6125,1.8823,0.8842,849.1021,-3.96,35.4,115.62,0,57.181,63.922,-59.346,49.17433152,-121.6778092,0
28.999,0.3948,-0.9377,0.234,3.3338,-15.2906,-0.0159,0.6125,1.8823,0.8842,849.1021,-6.48,35.58,116.28,0,58.275,63.922,-59.346,49.17433152,-121.6778092,0
29.01,0.3948,-0.9377,0.234,3.3338,-15.2906,-0.0159,1.2197,1.8141,0.7723,849.1021,-6.48,35.58,116.28,0,58.275,63.922,-59.346,49.17433152,-121.6778092,0
